date,CIMV_SHSE50ETF,CIMV_SHSE300ETF,CIMV_SZSE300ETF,CIMV_CSI300Index
2016-12-21 00:00:00,19.41480271,,,
2016-12-22 00:00:00,19.76026965,,,
2016-12-23 00:00:00,19.35251431,,,
2016-12-26 00:00:00,19.96816823,,,
2016-12-27 00:00:00,20.55908161,,,
2016-12-28 00:00:00,20.34966699,,,
2016-12-29 00:00:00,19.38962956,,,
2016-12-30 00:00:00,19.23268527,,,
2017-01-03 00:00:00,16.48805746,,,
2017-01-04 00:00:00,15.12157117,,,
2017-01-05 00:00:00,14.98804431,,,
2017-01-06 00:00:00,14.74779953,,,
2017-01-09 00:00:00,14.16906186,,,
2017-01-10 00:00:00,13.88082761,,,
2017-01-11 00:00:00,13.84571383,,,
2017-01-12 00:00:00,14.45348955,,,
2017-01-13 00:00:00,13.23957422,,,
2017-01-16 00:00:00,13.17937064,,,
2017-01-17 00:00:00,12.13541129,,,
2017-01-18 00:00:00,11.86023516,,,
2017-01-19 00:00:00,11.9055495,,,
2017-01-20 00:00:00,11.53359772,,,
2017-01-23 00:00:00,11.47501975,,,
2017-01-24 00:00:00,11.29335659,,,
2017-01-25 00:00:00,11.14976701,,,
2017-01-26 00:00:00,11.10743737,,,
2017-02-03 00:00:00,12.47205025,,,
2017-02-06 00:00:00,12.60981803,,,
2017-02-07 00:00:00,12.1270078,,,
2017-02-08 00:00:00,12.90385544,,,
2017-02-09 00:00:00,12.71289436,,,
2017-02-10 00:00:00,12.52125463,,,
2017-02-13 00:00:00,12.11141222,,,
2017-02-14 00:00:00,11.40880546,,,
2017-02-15 00:00:00,11.15454637,,,
2017-02-16 00:00:00,11.25231532,,,
2017-02-17 00:00:00,11.75480509,,,
2017-02-20 00:00:00,12.08650872,,,
2017-02-21 00:00:00,12.28504796,,,
2017-02-22 00:00:00,11.83908362,,,
2017-02-23 00:00:00,11.02918989,,,
2017-02-24 00:00:00,11.19426599,,,
2017-02-27 00:00:00,12.03638988,,,
2017-02-28 00:00:00,11.92085198,,,
2017-03-01 00:00:00,11.68490627,,,
2017-03-02 00:00:00,12.03389688,,,
2017-03-03 00:00:00,11.19642508,,,
2017-03-06 00:00:00,11.63319257,,,
2017-03-07 00:00:00,11.53636674,,,
2017-03-08 00:00:00,10.71852519,,,
2017-03-09 00:00:00,10.33994182,,,
2017-03-10 00:00:00,10.0678195,,,
2017-03-13 00:00:00,10.51797527,,,
2017-03-14 00:00:00,10.59113032,,,
2017-03-15 00:00:00,11.27232269,,,
2017-03-16 00:00:00,10.22242153,,,
2017-03-17 00:00:00,9.925343075,,,
2017-03-20 00:00:00,9.919251806,,,
2017-03-21 00:00:00,9.973073539,,,
2017-03-22 00:00:00,9.903595927,,,
2017-03-23 00:00:00,9.270542898,,,
2017-03-24 00:00:00,9.293829582,,,
2017-03-27 00:00:00,10.09138092,,,
2017-03-28 00:00:00,10.22326862,,,
2017-03-29 00:00:00,9.902455452,,,
2017-03-30 00:00:00,9.759174069,,,
2017-03-31 00:00:00,9.505910756,,,
2017-04-05 00:00:00,9.934648531,,,
2017-04-06 00:00:00,9.945191306,,,
2017-04-07 00:00:00,9.904148541,,,
2017-04-10 00:00:00,9.976944486,,,
2017-04-11 00:00:00,9.841935745,,,
2017-04-12 00:00:00,9.864098519,,,
2017-04-13 00:00:00,9.85840175,,,
2017-04-14 00:00:00,10.28496493,,,
2017-04-17 00:00:00,10.10900815,,,
2017-04-18 00:00:00,10.1065567,,,
2017-04-19 00:00:00,10.42137795,,,
2017-04-20 00:00:00,10.04641887,,,
2017-04-21 00:00:00,9.57614998,,,
2017-04-24 00:00:00,9.914847945,,,
2017-04-25 00:00:00,9.546798437,,,
2017-04-26 00:00:00,9.193770899,,,
2017-04-27 00:00:00,9.026624066,,,
2017-04-28 00:00:00,9.083082365,,,
2017-05-02 00:00:00,9.120212491,,,
2017-05-03 00:00:00,9.11285253,,,
2017-05-04 00:00:00,9.083901929,,,
2017-05-05 00:00:00,9.445117116,,,
2017-05-08 00:00:00,9.434871079,,,
2017-05-09 00:00:00,8.997239944,,,
2017-05-10 00:00:00,8.511642445,,,
2017-05-11 00:00:00,8.422181983,,,
2017-05-12 00:00:00,8.76121055,,,
2017-05-15 00:00:00,8.927455469,,,
2017-05-16 00:00:00,8.710768158,,,
2017-05-17 00:00:00,8.607957223,,,
2017-05-18 00:00:00,8.562856277,,,
2017-05-19 00:00:00,8.762824408,,,
2017-05-22 00:00:00,8.499025935,,,
2017-05-23 00:00:00,8.62196781,,,
2017-05-24 00:00:00,8.69160673,,,
2017-05-25 00:00:00,12.2829537,,,
2017-05-26 00:00:00,10.80702645,,,
2017-05-31 00:00:00,12.0128019,,,
2017-06-01 00:00:00,12.06813117,,,
2017-06-02 00:00:00,12.54057515,,,
2017-06-05 00:00:00,11.7313734,,,
2017-06-06 00:00:00,12.29672953,,,
2017-06-07 00:00:00,13.39684372,,,
2017-06-08 00:00:00,14.04851478,,,
2017-06-09 00:00:00,14.78367084,,,
2017-06-12 00:00:00,15.2206307,,,
2017-06-13 00:00:00,14.85064138,,,
2017-06-14 00:00:00,14.06608577,,,
2017-06-15 00:00:00,13.58722575,,,
2017-06-16 00:00:00,13.02356216,,,
2017-06-19 00:00:00,13.5285584,,,
2017-06-20 00:00:00,13.6728401,,,
2017-06-21 00:00:00,13.1263042,,,
2017-06-22 00:00:00,13.42598338,,,
2017-06-23 00:00:00,13.70669705,,,
2017-06-26 00:00:00,15.13598461,,,
2017-06-27 00:00:00,14.67178884,,,
2017-06-28 00:00:00,14.85753585,,,
2017-06-29 00:00:00,14.34020934,,,
2017-06-30 00:00:00,14.26574466,,,
2017-07-03 00:00:00,13.79736387,,,
2017-07-04 00:00:00,12.97997929,,,
2017-07-05 00:00:00,14.06736515,,,
2017-07-06 00:00:00,13.66867753,,,
2017-07-07 00:00:00,13.70681533,,,
2017-07-10 00:00:00,13.72139709,,,
2017-07-11 00:00:00,13.53821338,,,
2017-07-12 00:00:00,14.56380768,,,
2017-07-13 00:00:00,14.57470564,,,
2017-07-14 00:00:00,15.52557857,,,
2017-07-17 00:00:00,17.1149398,,,
2017-07-18 00:00:00,16.65991391,,,
2017-07-19 00:00:00,15.79988203,,,
2017-07-20 00:00:00,16.96263762,,,
2017-07-21 00:00:00,15.92426242,,,
2017-07-24 00:00:00,15.46326199,,,
2017-07-25 00:00:00,15.116966,,,
2017-07-26 00:00:00,15.69919934,,,
2017-07-27 00:00:00,15.63460689,,,
2017-07-28 00:00:00,15.33624123,,,
2017-07-31 00:00:00,15.54071338,,,
2017-08-01 00:00:00,14.86507439,,,
2017-08-02 00:00:00,14.63683757,,,
2017-08-03 00:00:00,15.04220289,,,
2017-08-04 00:00:00,14.7122359,,,
2017-08-07 00:00:00,15.13827061,,,
2017-08-08 00:00:00,14.78400745,,,
2017-08-09 00:00:00,14.0324965,,,
2017-08-10 00:00:00,13.48712201,,,
2017-08-11 00:00:00,14.38765006,,,
2017-08-14 00:00:00,14.04635505,,,
2017-08-15 00:00:00,13.78714126,,,
2017-08-16 00:00:00,13.70699266,,,
2017-08-17 00:00:00,13.5368378,,,
2017-08-18 00:00:00,13.30282368,,,
2017-08-21 00:00:00,12.92976092,,,
2017-08-22 00:00:00,12.3173395,,,
2017-08-23 00:00:00,12.94264705,,,
2017-08-24 00:00:00,12.60391712,,,
2017-08-25 00:00:00,13.63324632,,,
2017-08-28 00:00:00,14.10101893,,,
