证券代码,证券简称,GICS行业名称,证监会行业名称,省份,专利数量,研发人员占比(%),研发费用总额(元),研发费用总额-占资产比(%),研发费用总额-占营业收入比(%),研发费用总额-占营业总成本比(%),研发项目个数,营业收入增长率(%),营业总收入增长率(%),营业利润增长率(%),净资产收益率ROE(摊薄)(%),净资产收益率ROE(加权)(%),净资产收益率ROE(扣除)(%),总资产报酬率(ROA)(%),资产总计(元),资产负债率(%),Z指数,Q_2021,Q_2022,log_Q_2021,log_Q_2022,log_Asset,score
2891,中宠股份,食品,农副食品加工业,山东,11,4.59,41288460.61,1.3694,1.43,1.5152,5,0.2906,0.2906,-0.1799,6.3564,6.5201,6.3564,5.8336,3015181615,35.4665,1.544444444,3.51164,2.334362,1.256083165,0.84773862,21.8269259,0.000372911
2895,川恒股份,化学制品,化学原料和化学制品制造业,贵州,11,6.64,63122941.44,0.9118,2.49,2.9887,17,0.4236,0.4236,1.4512,10.3324,11.3104,10.3324,6.9261,6922942485,46.004,9.732876712,1.459727,1.766285,0.378249432,0.568878471,22.65810673,0.038924731
2906,华阳集团,汽车零配件,计算机、通信和其他电子设备制造业,广东,0,34.05,381526962,6.3074,8.5,9.0009,2,0.3301,0.3301,0.5651,7.6995,8.0041,7.6995,4.5851,6048834240,35.5694,6.430665164,2.824024,3.252815,1.038162818,1.179520775,22.5231314,0.002429549
2913,奥士康,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,湖南,106,11.94,218638679.5,2.949,4.93,5.5452,5,0.5238,0.5238,0.3183,13.9121,15.6193,13.9121,7.2727,7413963101,52.4779,3.808767952,1.906581,1.689876,0.645311586,0.524655153,22.72663096,0.000389105
2916,深南电路,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,169,12.34,782424443,4.6594,5.61,6.3157,4,0.2019,0.2019,-0.0048,17.3846,18.5567,17.3846,10.1225,16792291128,49.262,15.4516129,3.534903,2.716451,1.262685859,0.999326249,23.54418576,0.018251928
2918,蒙娜丽莎,建筑产品,非金属矿物制品业,广东,178,9.27,265327558.6,2.3645,3.8,4.1354,5,0.4364,0.4364,-0.439,8.1987,8.6367,8.1987,4.0607,11221500209,61.9535,2.18089725,1.699763,1.156537,0.53048883,0.145430195,23.14109744,0.011059696
2919,名臣健康,个人用品,化学原料和化学制品制造业,广东,13,20.61,98507662.89,10.1518,13.24,15.669,0,0.0934,0.0934,0.2054,17.6157,18.8915,17.6157,13.3167,970345939.7,21.903,3.00081103,4.061367,3.898336,1.401519616,1.360549795,20.6931632,0.010944206
2920,德赛西威,汽车零配件,汽车制造业,广东,187,42.25,962493835.8,9.4812,10.06,11.037,9,0.4075,0.4075,0.5995,15.6017,16.6937,15.6017,8.5444,10151555553,46.6441,1.066256336,6.520177,7.016223,1.874901523,1.948225039,23.04089279,0.002736583
2925,盈趣科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,福建,55,22.54,379592764.6,4.5518,5.38,6.4246,17,0.3297,0.3297,0.0188,19.8764,21.2097,19.8764,15.459,8339484324,32.0847,8.815884477,3.82876,2.52425,1.342540991,0.925943989,22.84426722,0.000300457
2935,天奥电子,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,四川,6,41.52,85166087.07,4.2522,8.17,9.1889,2,0.1381,0.1381,0.1499,8.38,8.5816,8.38,6.3002,2002864707,29.4569,15.65384615,1.842445,3.368236,0.611093494,1.214389165,21.41784435,0.000378788
2938,鹏鼎控股,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,0,13.13,1571790763,4.4224,4.72,5.2982,28,0.116,0.116,0.1595,13.9305,14.6229,13.9305,10.8246,35541457603,32.9994,10.99667221,1.420316,2.178504,0.350879382,0.778638403,24.29396567,0.001421958
2946,新乳业,食品,食品制造业,四川,14,1.48,90797649.13,0.9553,1.01,1.043,0,0.3287,0.3287,0.2398,11.8379,11.8017,11.8379,5.2196,9504187773,69.8103,4.165806452,1.236175,1.771122,0.212021935,0.571613244,22.97499836,0.000184533
2949,华阳国际,专业服务,专业技术服务业,广东,31,12.22,97344246.98,3.2007,3.38,3.7251,16,0.5187,0.5187,-0.3306,7.3615,7.4425,7.3615,5.2449,3041371075,50.738,1.866102889,1.459303,1.384949,0.377958924,0.325663316,21.83557426,0.00037594
2959,小熊电器,家庭耐用消费品,电气机械和器材制造业,广东,484,6.78,129887969.4,3.5909,3.6,4.011,10,-0.0146,-0.0146,-0.3581,13.7007,14.025,13.7007,8.6563,3617119743,42.8006,4.376482213,2.54264,1.643107,0.933202911,0.496588962,22.0089439,0.008157382
2960,青鸟消防,交通基本设施,计算机、通信和其他电子设备制造业,河北,19,7.42,189287225,3.3294,4.9,5.7727,12,0.5303,0.5303,0.3157,14.9529,15.994,14.9529,11.3083,5685318187,34.5184,3.235294118,1.809808,2.01846,0.593220762,0.702334844,22.46115293,0.003238553
2967,广电计量,专业服务,专业技术服务业,广东,52,10.76,223092846.2,4.2252,9.93,10.925,18,0.2209,0.2209,-0.1342,5.3425,7.1086,5.3425,4.7565,5280109760,34.2778,4.314923619,2.646785,1.552241,0.973345696,0.439699693,22.38721272,0.023745819
2968,新大正,房地产管理和开发,房地产业,重庆,2,0,0,0,0,0,0,0.584,0.584,0.2817,17.0489,18.2056,17.0489,13.7461,1453714105,32.0782,1.657986111,3.345347,2.425993,1.207570425,0.886240925,21.09738757,0.115506958
2970,锐明技术,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,102,36.09,268124698,11.5607,15.66,15.4728,5,0.0645,0.0645,-0.9346,2.0876,2.0567,2.0876,0.9411,2319273319,34.301,1.366321244,2.629335,1.801187,0.966730963,0.588445892,21.56451975,0.000350877
2979,雷赛智能,机械制造,仪器仪表制造业,广东,99,35.19,135726047.1,8.2401,11.28,13.6382,0,0.2713,0.2713,0.1546,20.4608,20.2575,20.4608,14.9889,1647131353,33.5547,3.534653465,2.204038,2.168981,0.790291133,0.774257472,21.22230104,0.001267663
2982,湘佳股份,食品,畜牧业,湖南,2,0.35,5463825.19,0.1905,0.18,0.1829,3,0.3726,0.3726,-0.8223,1.5965,1.5985,1.5965,1.7007,2868336695,41.4567,1,1.391191,1.412034,0.330160215,0.345031218,21.77699815,0.00037037
2984,森麒麟,汽车零配件,橡胶和塑料制品业,山东,31,7.89,108792156.4,1.0466,2.1,2.4404,6,0.1003,0.1003,-0.3055,11.3352,12.3541,11.3352,7.7861,10395034903,36.0636,7.277296361,1.22133,1.560673,0.199940429,0.445117138,23.06459412,0.003955666
2985,北摩高科,航空航天与国防,铁路、船舶、航空航天和其他运输设备制造业,北京,4,14.44,76014065.42,1.9256,6.71,17.7388,11,0.6491,0.6491,0.6879,17.2247,18.6849,17.2247,17.2237,3947491829,32.7634,3.549595142,2.702152,2.836526,0.994048493,1.042580064,22.09634623,0.000664011
2988,豪美新材,金属与采矿,有色金属冶炼和压延加工业,广东,12,14.37,192264978.7,3.8199,3.43,3.5383,48,0.6291,0.6291,0.1862,6.2451,6.3989,6.2451,4.1426,5033289844,55.7522,1.497620936,1.080968,1.067887,0.077856936,0.06568193,22.33933965,0.000246305
2991,甘源食品,食品与主要用品零售,农副食品加工业,江西,3,3.56,15149582.58,0.8315,1.17,1.3452,0,0.1038,0.1038,-0.1654,10.6358,10.7239,10.6358,10.9377,1822057887,20.7121,8.9984,1.864213,1.791815,0.62283898,0.583229073,21.32323241,0.008113546
3000,劲仔食品,食品,农副食品加工业,湖南,0,7.46,24065338.72,2.2371,2.17,2.346,12,0.2221,0.2221,-0.193,9.6179,9.7004,9.6179,7.2652,1075715668,17.2614,1.745475113,1.474283,2.231858,0.38817177,0.802834422,20.79625201,0.000440529
3011,海象新材,汽车零配件,橡胶和塑料制品业,浙江,5,12.77,48150348.78,2.1181,2.68,2.7913,10,0.4687,0.4687,-0.5098,7.6189,7.81,7.6189,5.3139,2273328629,44.0125,2.407111111,1.350535,1.294175,0.30050081,0.257873427,21.54451095,0.002422222
3012,东鹏控股,家庭耐用消费品,非金属矿物制品业,广东,336,4.53,196349159.4,1.5051,2.46,2.7159,0,0.1146,0.1146,-0.9371,2.1006,2.0737,2.1006,0.6166,13046020548,43.8364,2.162380603,1.170974,1.206837,0.157835881,0.188002887,23.29174899,0.058965517
3016,欣贺股份,纺织品、服装与奢侈品,纺织服装、服饰业,福建,24,9,72170661.74,1.889,3.43,4.3864,0,0.1466,0.1466,0.6215,9.4308,9.6279,9.4308,10.3169,3820513665,20.3121,10.27361564,1.145541,1.079018,0.135877015,0.076051368,22.06365072,0.000520833
3021,兆威机电,机械制造,电气机械和器材制造业,广东,57,23.14,132828913.9,4.0709,11.65,13.227,11,-0.0461,-0.0461,-0.4213,5.2192,5.27,5.2192,4.8488,3262905872,13.3592,1.949972512,1.46114,1.430657,0.379216953,0.358133779,21.90588401,0.00027167
3030,祖名股份,食品,农副食品加工业,浙江,18,1.96,9928812.49,0.5863,0.74,0.7854,2,0.0914,0.0914,-0.4672,5.4832,5.5501,5.4832,5.1587,1693385301,39.99,1.702970297,1.563464,1.438601,0.446903872,0.363671114,21.2499955,0.00019802
3031,中瓷电子,家庭耐用消费品,计算机、通信和其他电子设备制造业,河北,13,33.55,141063744.2,9.1506,13.91,15.543,10,0.2421,0.2421,0.2559,10.7717,11.239,10.7717,7.7906,1541574770,26.7372,6.036452005,1.889584,3.577231,0.636356699,1.274589037,21.15607031,0.011629712
3035,南网能源,商业服务与商业用品,科技推广和应用服务业,广东,10,3.35,10607172.71,0.0782,0.41,0.5454,1,0.2943,0.2943,0.3052,7.9631,9.0981,7.9631,6.0834,13542668954,52.7241,2.459805116,1.743002,1.582744,0.555608914,0.45916005,23.3291112,0.004029304
3037,三和管桩,建筑产品,非金属矿物制品业,广东,68,2.34,62390171.24,1.2178,0.76,0.7734,0,0.1423,0.1423,-0.7245,4.6153,5.202,4.6153,3.1125,5123379417,66.6837,6.670056497,1.221849,1.129438,0.200365285,0.121720164,22.3570801,0.000434783
3816,中国广核,独立电力生产商与能源贸易商,电力、热力生产和供应业,广东,1474,26.08,3045287615,0.7613,3.77,4.6732,6,0.143,0.143,0.0842,9.6448,9.9219,9.6448,6.3147,4.00E+11,62.2717,3.366914711,0.999679,0.992559,-0.000321052,-0.007468822,26.7147129,0.000286533
300003,乐普医疗,医疗保健设备与用品,专用设备制造业,北京,31,17.8,1111673799,5.3708,10.43,13.5444,5,0.3261,0.3261,-0.0021,14.9847,16.1086,14.9847,11.4724,20698662318,40.7037,1.069620253,2.743741,1.94435,1.009322318,0.664927731,23.75333491,0.018878505
300007,汉威科技,电子设备、仪器和元件,仪器仪表制造业,河南,52,32.26,158052519.3,2.6577,6.82,7.6247,0,0.1932,0.1932,0.3439,10.8553,13.2138,10.8553,7.2497,5946993122,49.8594,3.490364026,1.382401,1.461676,0.323821842,0.379583723,22.50615157,0.002441212
300009,安科生物,生物科技,医药制造业,安徽,4,15.15,211214613.7,5.7566,9.74,13.5706,2,0.2747,0.2747,-0.2986,7.4151,7.3503,7.4151,8.0854,3669085976,20.8641,3.783166904,4.358232,3.352956,1.472066471,1.209842345,22.02320842,0.00036754
300012,华测检测,商业服务与商业用品,专业技术服务业,广东,18,14.44,375974472.8,5.8055,8.68,10.4927,29,0.2134,0.2134,0.3038,16.7408,18.1962,16.7408,13.3283,6476155124,29.625,2.285897436,8.051884,5.035503,2.085906101,1.616513422,22.59139283,0.001935086
300014,亿纬锂能,电子设备、仪器和元件,电气机械和器材制造业,广东,238,14.56,1379205689,3.097,8.16,8.775,7,1.0706,1.0706,0.6027,16.2026,17.9869,16.2026,7.1219,44533907483,54.2197,4.564907275,5.038561,3.560555,1.617120525,1.269916432,24.5195167,0.000856626
300015,爱尔眼科,医疗保健提供商与服务,卫生,湖南,9,2.12,222549895,1.0186,1.48,2.0256,10,0.2593,0.2593,0.3066,20.5429,21.956,20.5429,15.1605,21849010103,44.0521,2.218216319,11.113201,6.825675,2.408133681,1.920691237,23.80742145,0.005373773
300019,硅宝科技,化学制品,化学原料和化学制品制造业,四川,17,14.19,109913756,3.7091,4.3,4.844,18,0.6774,0.6774,0.3156,12.8588,17.1009,12.8588,10.2861,2963371325,29.7541,1.348727616,2.392203,2.446827,0.872214699,0.894792083,21.80959342,0.00042363
300021,大禹节水,化学制品,橡胶和塑料制品业,甘肃,2,2.48,120316266.8,1.9022,3.42,3.6721,24,0.7421,0.7421,0.2145,7.8616,8.0067,7.8616,4.5036,6324984405,67.5765,1.024745913,1.321069,1.289554,0.278441257,0.254296422,22.56777341,0.003125
300031,宝通科技,互联网软件与服务,互联网和相关服务,江苏,16,32.05,160270778.2,2.9884,5.81,6.4303,43,0.0462,0.0462,-0.1446,10.5388,11.7024,10.5388,8.6848,5363099285,27.3845,9.781553398,1.527613,1.640475,0.423706386,0.494985834,22.40280787,0.006853587
300034,钢研高纳,金属与采矿,有色金属冶炼和压延加工业,北京,52,19.11,210332363.7,4.1447,10.5,11.8036,3,0.2635,0.2635,0.2292,10.7013,11.9536,10.7013,7.2834,5074698427,39.5531,16.88931298,2.807004,3.452212,1.032117722,1.239015185,22.34753294,0.00027248
300035,中科电气,机械制造,电气机械和器材制造业,湖南,23,14.03,96430603.3,1.525,4.4,5.2654,3,1.2533,1.2533,1.2097,14.9687,16.12,14.9687,7.066,6323245466,61.391,3.826219512,2.24471,2.43044,0.808576337,0.888072311,22.56749844,0.001219125
300036,超图软件,软件,软件和信息技术服务业,北京,8,31.76,267703119.8,5.5506,14.28,17.5882,9,0.1646,0.1646,0.2021,9.0539,10.8001,9.0539,6.584,4822932163,34.2297,1.089757128,2.363176,2.324422,0.860006477,0.843471406,22.29664791,0.000926881
300037,新宙邦,化学制品,化学原料和化学制品制造业,广东,39,18.52,411010835.2,3.6809,5.91,7.5119,12,1.3476,1.3476,1.5221,19.3018,22.2442,19.3018,13.9374,11165960481,37.361,1.643705463,3.432627,2.521655,1.233325857,0.924915432,23.13613574,0.007148564
300054,鼎龙股份,化学制品,化学原料和化学制品制造业,湖北,23,25.63,284055831.7,5.5617,12.06,13.3361,15,0.2967,0.2967,2.3411,5.3012,5.6364,5.3012,5.8323,5107312594,16.6837,1.008861622,2.826032,3.121052,1.038873608,1.138170124,22.35393919,0.00028169
300057,万顺新材,金属与采矿,有色金属冶炼和压延加工业,广东,6,14.28,151178933.6,1.9471,2.78,2.809,10,0.0728,0.0728,-1.2,-1.2451,-1.2259,-1.2451,0.4755,7764120809,54.5969,9.382183908,0.954493,1.172355,-0.04657497,0.159014546,22.77277906,0.000344464
300058,蓝色光标,专业服务,商务服务业,北京,0,12.06,65422641.72,0.3648,0.16,0.166,22,-0.0111,-0.0111,-0.2339,5.5494,5.6776,5.5494,4.2165,17933906009,47.5678,1.006920415,1.296757,1.58535,0.259866532,0.460805203,23.60995895,0.000218818
300065,海兰信,航空航天与国防,计算机、通信和其他电子设备制造业,北京,38,60.23,122595547.5,4.2947,13.59,14.1232,3,0.0361,0.0361,-0.1782,2.5712,2.7733,2.5712,3.772,2854599603,32.814,2.780487805,1.759693,3.21459,0.565139362,1.167699822,21.77219743,0.000288184
300073,当升科技,独立电力生产商与能源贸易商,电气机械和器材制造业,北京,19,21.22,335711387.5,2.3174,4.07,4.5827,10,1.5941,1.5941,1.747,11.5472,16.4566,11.5472,8.621,14486630380,34.7808,2.976893453,3.84863,2.507569,1.347717241,0.919313758,23.39649202,0.001575013
300075,数字政通,信息技术服务,软件和信息技术服务业,北京,6,18.91,138217575.5,3.1667,9.34,11.0659,11,0.0471,0.0471,0.3742,5.9327,6.2758,5.9327,5.4727,4364664154,19.9954,12.24120603,1.32328,2.637237,0.280113503,0.969731778,22.19680708,0.000395257
300083,创世纪,家庭耐用消费品,计算机、通信和其他电子设备制造业,广东,0,17.22,247049308.3,2.7885,4.7,5.2588,8,0.514,0.514,1.9569,15.9466,19.2071,15.9466,8.796,8859446535,64.6066,2.922807018,2.57325,2.260278,0.945169691,0.815487815,22.90475013,0.000320513
300087,荃银高科,食品,农业,安徽,5,18.39,83280011.33,2.3536,3.3,3.628,11,0.5738,0.5738,0.5704,12.3084,16.5026,12.3084,6.7455,3538394311,53.3416,2.965065502,4.766143,3.867126,1.561537382,1.352511595,21.98693888,0.031179775
300101,振芯科技,通信设备,计算机、通信和其他电子设备制造业,四川,14,41.32,115181461.8,5.1858,14.52,17.7916,10,0.3748,0.3748,0.52,12.3379,13.5174,12.3379,7.4779,2221082723,36.6839,6.950704225,4.656953,4.552764,1.538361372,1.515734521,21.52126063,0.006752412
300115,长盈精密,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,93,28.6,1078711274,6.3533,9.77,9.3475,23,0.1274,0.1274,-2.066,-10.6457,-9.7368,-10.6457,-2.8452,16978849762,65.5025,17.28037383,1.907194,1.360113,0.645633052,0.307567785,23.55523427,0.000220751
300119,瑞普生物,制药,医药制造业,天津,9,13.51,151631979.1,2.6645,7.55,9.1788,10,0.0034,0.0034,-0.0268,10.236,12.7241,10.236,8.9901,5690781226,24.0237,7.067193676,2.233913,1.43771,0.803754756,0.36305157,22.46211337,0.000200717
300121,阳谷华泰,化学制品,化学原料和化学制品制造业,山东,26,14.38,154561716.9,5.8172,5.71,6.4943,6,0.3921,0.3921,1.2205,14.727,15.8442,14.727,13.7472,2656976117,27.439,2.968201754,2.174679,1.546372,0.776881067,0.435911542,21.70045451,0.000127065
300122,智飞生物,制药,医药制造业,重庆,8,11.79,813971655.1,2.709,2.66,4.4078,0,1.0179,1.0179,2.0808,57.8152,78.8126,57.8152,39.8944,30047323465,41.2353,9.27962963,9.765416,4.59509,2.278847165,1.524988342,24.12603942,0.002419806
300124,汇川技术,电子设备、仪器和元件,电气机械和器材制造业,广东,132,21.02,1685457196,6.1732,9.39,11.1231,34,0.5587,0.5587,0.628,22.4979,26.948,22.4979,14.2442,27302718903,40.1904,1.041297935,6.524023,5.01833,1.87549121,1.613097209,24.03025213,0.015631643
300130,新国都,电子设备、仪器和元件,专用设备制造业,广东,4,23.08,246559878.9,6.4912,6.83,7.082,9,0.3721,0.3721,1.0926,7.9454,8.104,7.9454,6.2839,3798355663,33.0038,3.780160858,1.50125,1.887316,0.406298094,0.635155714,22.05783409,0.000429185
300133,华策影视,媒体,广播、电视、电影和影视录音制作业,浙江,0,4.04,10425383.49,0.1192,0.27,0.3019,0,0.02,0.02,-0.1613,6.0333,6.5705,6.0333,5.9019,8749522568,22.981,1.113130129,1.45092,1.268468,0.372197838,0.237809873,22.89226497,0.023768737
300144,宋城演艺,酒店、餐馆与休闲,文化艺术业,浙江,0,16.91,41175131.35,0.419,3.48,4.2688,31,0.3127,0.3127,1.2192,4.1222,4.1858,4.1222,3.8328,9826508030,19.0434,2.491969569,5.250647,3.396956,1.658351307,1.222879736,23.00834947,0.019793671
300146,汤臣倍健,医疗保健提供商与服务,食品制造业,广东,75,8.15,150298905.7,1.1592,2.02,2.6925,2,0.2193,0.2193,0.1331,16.7142,20.1289,16.7142,16.8764,12965926742,18.7369,5.448500652,3.232941,2.196171,1.173392249,0.786715389,23.28559073,0.016205534
300168,万达信息,信息技术服务,软件和信息技术服务业,上海,22,59.9,448219038.8,6.2734,12.76,12.7649,0,0.1678,0.1678,1.0479,4.4545,4.5877,4.4545,2.7266,7144767492,78.4656,1.335359676,3.308683,2.565221,1.196550225,0.942044635,22.68964611,0.042776204
300171,东富龙,医疗保健设备与用品,专用设备制造业,上海,66,18.44,284501060.2,2.9209,6.79,9.1167,0,0.5483,0.5483,0.8521,19.1524,20.8889,19.1524,10.4703,9740052789,54.0212,2.0625,1.92059,2.343275,0.652632431,0.851549524,22.99951237,0.003249496
300180,华峰超纤,化学制品,橡胶和塑料制品业,上海,5,33.87,201029889.3,2.4016,4.85,5.0397,2,0.2868,0.2868,1.1462,1.2193,1.2267,1.2193,1.7392,8370688142,38.5332,1.501655629,1.456394,1.329913,0.375963518,0.285113527,22.84800193,0.030478589
300182,捷成股份,信息技术服务,广播、电视、电影和影视录音制作业,北京,2,65,24247302.74,0.2385,0.65,0.7189,0,0.1707,0.1707,1.3437,6.4658,6.6997,6.4658,5.3759,10165120162,32.8912,6.556666667,1.135816,1.582872,0.127351335,0.459240919,23.04222811,0.00025641
300188,美亚柏科,信息技术服务,软件和信息技术服务业,福建,136,68.43,540036110.9,11.0317,21.3,24.9351,1,0.0625,0.0625,-0.1641,8.9307,9.165,8.9307,7.2856,4895329769,27.1936,1.068810289,2.877806,2.648207,1.057028198,0.973882807,22.31154748,0.008821329
300190,维尔利,商业服务与商业用品,生态保护和环境治理业,江苏,32,10.9,116859119.8,1.0975,3.71,4.0163,13,-0.0155,-0.0155,-0.5487,4.2531,4.3042,4.2531,3.0542,10647452923,57.5837,8.316037736,1.182024,0.95879,0.167228223,-0.042083206,23.08858654,0.000277778
300196,长海股份,化学制品,非金属矿物制品业,江苏,15,11.39,103301573.3,2.1993,4.12,5.324,22,0.2271,0.2271,1.1316,16.3813,17.7291,16.3813,14.062,4696931988,25.6863,3.946073794,1.454664,1.295364,0.374774946,0.258791737,22.27017536,0.00793282
300203,聚光科技,电子设备、仪器和元件,仪器仪表制造业,浙江,26,22.38,523274938,5.0806,13.95,12.6651,0,-0.0855,-0.0855,-1.4805,-6.6122,-6.3846,-6.6122,-1.0728,10299570002,62.0664,1.627385892,1.166888,1.664384,0.154340376,0.509455085,23.05536798,0.00030581
300207,欣旺达,机械制造,电气机械和器材制造业,广东,44,19.3,2326672632,5.458,6.23,6.3549,28,0.2582,0.2582,0.0103,7.0272,9.2262,7.0272,3.6222,42628431434,67.749,2.817120623,1.653731,1.582992,0.503033947,0.459316727,24.47578727,0.000337838
300223,北京君正,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,北京,103,61.09,560780602.3,4.9473,10.63,13.1763,6,1.4307,1.4307,11.5991,8.9914,10.0152,8.9914,8.2471,11335026226,8.9301,1,1.656759,3.032101,0.504863284,1.109255779,23.15116343,0.001201025
300226,上海钢联,信息技术服务,互联网和相关服务,上海,0,14.22,105272029.7,0.7416,0.16,0.1611,18,0.1239,0.1239,-0.0542,11.4501,12.2183,11.4501,3.7764,14194300745,73.8748,5.197938144,1.496812,1.140799,0.403337513,0.131728894,23.37610637,0.020495495
300229,拓尔思,软件,软件和信息技术服务业,北京,5,51.67,208871348.9,5.6058,20.3,26.4666,17,-0.2144,-0.2144,-0.2109,9.587,10.3879,9.587,8.2757,3725979597,30.821,5.348460292,2.338064,2.441987,0.849323236,0.892812052,22.03859563,0.005849057
